Hash,FilePath
3d6ef3d85e818a5cddede978cee13463,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_259.png
2a95503fccb76d828b41e10da05d58ef,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_26.png
3ed48070afa305473469d31c0be572c5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_260.png
724b7fbf6427383a2589891e94c7850f,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_261.png
61bb72ba58bd6753abff63424c8208be,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_262.png
c2d814647a5b9b37c8a5b340673e8449,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_263.png
bf70b6cdb77e0fdca223fb78ea45336b,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_264.png
5b8f475979aff37ccb23edc3983b317c,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_265.png
e4c8a63f8085f00fb8a13172930a066a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_266.png
81725198ca8a83b19933a68b31ad68a7,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_267.png
585b2f485556abe8336c5e38e7f6e785,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_268.png
7ede193185647a883fe4fdd6705ef7fe,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_269.png
80457550badf323e77c49bd420aa058b,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_27.png
86eabf6e16b4d00247a7b321734aff24,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_270.png
dad9e6465771620acc50c6247a1be9f3,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_271.png
5bef7d249376fda63b4a48cfe2eceb1d,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_272.png
3cd050190e4ebc8fc49e2ca4e71dcb8f,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_273.png
aa3f01843f98ec949228fdb68d03b295,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_274.png
bdf036d839ee7057c1fd88429da935f9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_275.png
e762be411bbe134e7ad4c2931cc9c90d,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_276.png
9e10bb36ee4b77dc4503090fab254fef,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_277.png
d043a3a5ed7ce36568bbf65f254785d7,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_278.png
b91e7b6fbc1c0005609a606d60bc679d,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_279.png
7da7a4a48008432cc336bdad064bda71,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_28.png
8099976160b1f262035c59914d099076,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_280.png
619c46d1b8f98d16f98e471636abd0d4,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_281.png
2ab7388e42e855c0dc0ee0b1f11662a1,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_282.png
35674665e0bde0fb4bae8a104778c27d,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_283.png
6d36135570178728a48cc19afa638dc8,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_284.png
c6b3bc422c15754a1a42d317f30f07f9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_285.png
f18d15b490fad547425641a7a6eece9a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_286.png
45ee829beb252b5c48b9e1d6892225d0,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_287.png
b53714f0631c255950cb338c3df93505,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_288.png
53b0af0c155c39aa0938ef8621f284ee,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_289.png
c79fd022e87cf89f2b5d2bb6be45f541,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_29.png
7ab0f44709788cf43d6670ad921d78f3,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_290.png
6d9152e2bcd8bb78debfa838dd972c6e,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_291.png
28274c80767439fbe5cca5c9f18f7a43,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_292.png
625fc4abefb5a26c5f7048e0846472ee,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_293.png
446d8b84edc8234c9a6ba947e032dfe5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_294.png
a3b37f37ddc1d1d78a282aca979287ad,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_295.png
76bc2c0164bae1cef4185af77bb146bf,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_296.png
6284b92699c0fb48481e45ef988e1409,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_297.png
98fbed9107460ff29621d83a87a25a54,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_298.png
7992b51419461416537d5711e1192fe5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_299.png
c6e64c17df06c39591b6802cdb33b72e,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_3.png
e51d799911bdd21883b9090907aa3b7c,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_300.png
c26f13a273104338f006865ebd69909c,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_301.png
24a76a261e07ec422a2fac973caf7bfd,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_302.png
418913f4d7efeb13096f151622715252,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_303.png
d9802eecf3ac328851e9e097d1b397b4,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_304.png
636e21c7e4c8d20bacaf75b600af888e,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_305.png
b5ecdf93aa636d2f1581f90e7a20919a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_306.png
169a1709c6437dda004bdbfba687afba,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_307.png
d5efda884f0ca68ba20dacf2ab79c207,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_308.png
8a45216d74c621e43ab00c79de3fd2e4,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_309.png
2055fbbbd745e897bb4d0dcf2d1625db,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_31.png
907289d04cd33600df3d89660fdd55f1,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_310.png
0d038ab4de3cedae264a413b6e224413,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_311.png
b138239fb46025c7511e3184954d34c8,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_312.png
b3a5797e3bf3a1210c8dcbe496e2dee2,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_313.png
5c380f456f4388eaf59f53d45b60ae12,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_314.png
1121041476c207c8685fd789f5f5d593,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_315.png
9833bac84f6092a91f1767650ea1d60f,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_316.png
c75268d58c7dcf7ce4781410d9f0909e,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_317.png
668455cb2838437344840228a4578136,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_318.png
ecd89a9ec650f580abb91223d7aec1e0,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_319.png
e2864278bd3e3e90acf52a02e5c85fea,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_32.png
c86f6d0f26aba6462efced704401a4a8,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_320.png
cd1eb75744eaf969e19023c9a7350300,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_321.png
55c7b3eef30d901b3e497383c66cc5c5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_322.png
2081648704355cbc3e7e0f7a56776e30,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_323.png
7a4815e8aaaa1c514038e0cf3aadd0c1,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_324.png
554c2a8cea6c0fdf4f0d851637888dba,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_325.png
ad09533c4c89eb057246814b9cbefffe,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_326.png
6e5160183763c68847f5f6ac5d9f50b1,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_327.png
8a6e102d67bdb1586664f41b367776e9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_328.png
a1e2900fd14e7d4b61d94d30862e44d9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_329.png
418f5a6c63d47ab8b2abae8661b78a07,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_33.png
7dae825a6d42386e483c0625ab9e07aa,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_330.png
c1ec1df63cbd97bacd3ef2a399d9f1fa,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_331.png
0d608a9ee434c6566a997f6ecd79bd4c,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_332.png
279c33208c253c45763c413ebbafe100,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_333.png
a911f8db5282da91b628561206ecef2b,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_334.png
614e703fd6d7b89ac1d8f03b0580ea7a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_335.png
ce35e86220e89ccf6c060a8afedc227f,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_336.png
0b2db631577e58fa272569d122c06d3b,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_337.png
99dffd1fced946ae7ef6ef02a667fb30,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_338.png
c984bc6eb9ff5586adcfc4db1910777a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_339.png
130b9c563457de657cfe3abece78422c,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_34.png
4a9a91c066ac709996cd60110c6aaecf,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_340.png
2c85b64a64f80adab2af81605fcdfa31,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_341.png
b0b1eb00568f33310a3262e316c4d677,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_342.png
640b32e60fb52a3b9cd14db5f4804483,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_343.png
10427c0bc6da18e3f590a2583f169c3b,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_344.png
231960b1983859fe52fc2bcdf19a0e88,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_345.png
bc0426550e0c5bfc90e5f9475e5dd3a1,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_346.png
a777914c50f41c873ef12662b80e8ae1,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_347.png
250147e85fbb4f4c718ff138a5284c57,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_348.png
5b4fa3496403a6aa122c95b806114f22,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_349.png
c6a932571ea98c0bca2f16e8c8bdb186,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_35.png
b283c519a048602b1f8dd515e0f059e9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_350.png
fa5d7b14608fb41ce08337611f5b7425,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_351.png
1d1db0be4dd71ab3d548e464c4d25d17,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_352.png
e10a9cc7a331e5348ddb80965c733563,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_353.png
fd4c2ab099c5dfa0986e9c48e9090bc9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_354.png
199b5df7f631bc197f41626cb0b41f84,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_355.png
435bdf32cc1e445d49340960459cbbaf,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_356.png
5145fab2331ac3a7a17ffb50560e40a2,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_357.png
135b9397b74c651865466f58c04db9dc,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_358.png
8b5881e0a5a59dca492ec51b0041a237,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_359.png
2a6a222f95fc421aedb2db7b4238e176,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_36.png
647027088b8d1bcd1ff2635bd05865c4,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_360.png
0c315f6fc79711b7bf4f9273250656d5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_361.png
125160c0ee639c685003f87b0bef8fea,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_362.png
1e01b647223c1c6844653fc18c9aabbc,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_363.png
7c1c859d43ecf570cea3f0aef95bb46b,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_364.png
ae80d52e12b91cdb071c797034ca53c4,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_365.png
75f6999ce377f7d974263e577a1e8c61,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_366.png
2920f577da29a7e41411d1c9f19cba0e,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_367.png
0ced8040c836e250bd4584d0c7c78018,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_368.png
c0ee9c3e3bc2073d83fa7819dd441634,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_369.png
bf90353d5e9cd3d6c169f8092d810091,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_37.png
dde5df26c925c6775a9dc328db4956fe,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_370.png
5a3d897847448a16e75314f9662e61d0,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_371.png
9626fefa6ec5f11501c42d1e6c79ee3f,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_372.png
c7e1519619fc72e950ef8caf0808a9b0,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_373.png
989d1c2b07efb57a6d933f389f786b5a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_374.png
44565df6fc23fe1cf87196456760a938,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_375.png
35b0010c0070cee923f24dba31c17be4,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_376.png
e7d54b4b5d126f6b79548d07c64f4f12,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_377.png
40dfec366abbaa9203f63874afc1d844,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_378.png
4dac619a1078d3ba80ebc909118386bf,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_379.png
1a637c654e9fbf54a3156ac0a500fc5a,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_38.png
d80e24b4fd9811126859db3a11be0ee5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_380.png
02e73f8ae2158f221771392b9ab60fa5,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_381.png
c958f05e56d4733888361d9c66435a25,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_382.png
91722609b92919048f566065a676d6f9,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_383.png
ce1bc220251d9358afe871b75363dcdd,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_384.png
9ca4b69bc64a11b6509d2c9418874517,C:\Users\Karina Rocha\SugarcaneLeafDisease\dataset/preprocessing/resizing\healthy_pre_processing\healthy_squared_w_padedge\healthy_squared_edge_385.png
